,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
9120,-0.24022308,-0.17627124,0.3343938,0.30860662,0.34175947,-0.20031868,0.19430111,0.028484976,0.14197715,-0.4805241,0.4407281,0.16965702,-0.007993847,-0.32441053,-0.6137156,0.050438724,-1.2270327,-0.2218672,-0.31602624,0.4682856,0.30595687,-0.0019223071,0.26275212,-0.7314321,0.15493321,0.31519234,-0.2786896,0.5428031,0.045929603,0.09418518,-0.26269415,0.23752154,-0.3719225,0.16795379,-0.41588223,-0.25072825,-0.1892694,-0.3012921,0.15600733,-0.26644439,-0.060285855,-0.093789816,-0.09697634,0.38515976,-0.11616377,-0.032687444,0.028126251,-0.09683141,0.09323978,0.1632173,0.47163883,-0.2974407,-0.75132734,-0.32738283,0.12764722,0.24921674,-0.046669368,-0.07812495,0.22301197,0.54126453,0.68485606,-0.2763526,-0.17497921,-0.1965061
9121,0.42535385,0.23610653,-0.19238971,0.55297726,-0.017507361,0.107526466,0.100247346,-0.3126095,-0.36817017,0.06116343,0.639137,-0.47471443,-0.5155084,-0.2726751,-0.26213923,-0.056292195,0.05189715,-0.09163922,0.29869825,0.19724688,0.20458503,0.42994377,-0.13016553,-0.625847,0.30137822,0.6794846,-0.03830983,0.32687056,-0.15302573,0.24016942,0.1178608,0.07832006,-0.009796902,-0.06427565,0.2806779,-0.02914474,0.10245199,-0.56272596,0.041044116,-0.35889283,-0.03676512,0.32747895,-0.74885404,-0.15391263,0.03376921,0.07270651,-0.32912338,0.41976658,0.05629253,0.40213662,0.5898255,0.38456222,0.12038611,-0.18543822,0.19517268,-0.36826906,0.19704479,-0.3747182,0.19242157,-0.4299944,-0.3303309,0.14177291,0.12761824,0.121242635
9122,0.13917458,0.4331988,0.34340242,0.60223705,-0.05360334,0.03488317,-0.04535829,0.124551594,0.011368745,0.36462733,0.38181716,-0.29084238,-0.6548862,-0.37243366,-0.4373046,0.20564528,-0.25254843,-0.50003123,0.21301535,0.44353262,0.5794973,-0.086041324,0.32609928,0.33149153,0.1024076,0.06669761,-0.7034621,0.15453975,0.3396691,0.030925754,-0.11141946,0.19927491,0.20424813,-0.20667395,-0.2041881,-0.17676643,-0.44942886,0.20467615,0.09528093,0.007285002,-0.3001397,0.8016591,-0.10052818,-0.30411112,0.37050787,-0.28767926,0.070870854,0.31074622,0.20052545,-0.06192323,0.99315614,-0.45104268,0.011663341,-0.26198745,0.31492376,-0.4641945,-0.029099658,-0.35655755,0.3729718,0.33481658,-0.74387145,-0.004738354,-0.108003475,0.007368995
9125,0.23688945,0.046198167,0.3716629,0.49771246,0.6337561,0.57747954,0.107580855,0.6656674,-0.55338377,0.30621898,0.34831783,0.57356316,-0.091876864,-0.3937409,-0.53553027,0.16834305,-0.032224577,0.12787478,-0.14993785,0.378017,0.9519318,0.0023540473,0.021188386,-0.69554836,0.33517343,-0.0635338,-0.41450763,-0.9429332,-0.5781413,0.18085861,-0.114843376,-0.54692173,-0.17068903,0.12683229,0.012893895,0.07049579,-0.20211588,0.31343058,0.18390688,-0.20011164,0.2987575,-0.42574015,-0.2552884,-0.36232024,0.4424819,0.24476585,0.034379456,0.23948084,0.12051044,-0.102404475,-0.22231388,-0.28041613,-0.0724297,0.11214996,0.38851103,-0.32379916,0.32789144,-0.8541854,-0.18755597,0.02895104,-0.44489917,-0.43545502,0.16033205,0.50969553
9127,0.5337935,0.3093381,-0.22519134,0.29758862,0.14395042,0.2689771,-0.34709108,0.062226936,-0.9539356,-0.26287144,0.113445684,-0.649058,0.1264609,-0.046080206,0.60035455,0.5055552,-0.3651501,-0.38344464,-0.265713,0.41550034,0.64850867,0.31886822,0.110603906,-0.19963074,-0.46952167,0.66717064,-0.5469584,0.3909375,-0.27927676,-0.012644378,-0.14834648,-0.43582752,0.010721946,0.06347942,-0.23443042,0.05250086,-0.22556163,-0.6652736,-0.018103989,0.05473786,0.4939926,-0.22653443,-0.009727898,0.27855277,0.35540193,-0.34282288,-0.10187781,-0.5943471,-0.3780114,-0.19066402,-0.053173833,-0.30665854,-0.29087844,0.6064787,-0.5022229,-0.28595456,-0.2900268,0.068563506,0.047011547,-0.7837068,-0.069781005,-0.3120947,0.37070885,-0.27968985
9128,0.6557811,-0.14874999,0.11805911,0.32070866,0.21378699,-0.4601757,-0.47261047,0.13093264,0.19776547,-0.69995433,0.15157065,-0.101971075,-0.3534488,-0.3307313,-0.592908,-0.5623554,-0.04331685,-0.24890904,-0.0018699042,0.45883125,0.33460805,-0.08766951,0.15440133,-0.22150807,-0.07889418,0.29256418,-0.21698184,-0.22150964,-0.5068514,-0.06859707,-0.2370601,0.17776747,-0.39210087,0.5418382,0.11274191,0.23552975,-0.20714821,-0.12064351,0.44251278,-0.09017226,-0.047978032,-0.40437466,-0.8928049,-0.45381275,0.13515672,-0.030405162,0.06236368,0.33238155,-0.5891482,0.24994804,-0.41273126,-0.80144113,0.1863297,0.25807393,0.6884623,0.2309225,0.23867811,-0.66350496,0.15569137,-0.53276145,0.14061253,0.146916,0.1379577,-0.4410604
9129,0.2882821,-0.893094,-0.22807851,-0.27781615,0.35173294,0.074755356,-0.17872949,-0.7126903,0.13018164,-0.14700569,0.46767515,-0.39386827,-0.3046907,0.49561244,-0.2614192,0.44443738,-0.16470806,-0.3505591,0.1675385,0.46628675,0.2566702,0.87714654,0.14754084,-0.31786153,0.08749,0.5927728,-0.010439096,0.02488984,-0.08779149,-0.36006305,0.054423258,-0.03086408,-0.19686113,0.27993292,0.19714142,-0.16263145,-0.06985664,0.3398305,0.48576286,0.7015965,0.4171212,-0.11103378,-0.42550102,0.2003596,0.29627877,-0.35740975,0.4984572,0.07618421,-0.20122601,-0.5067238,0.23208049,0.9265486,-0.30097866,0.115800366,-0.18615766,-0.28745502,0.22787532,-0.6660783,-0.59167993,0.34041208,0.89722085,-0.04540172,0.1425355,-0.0598898
9130,0.2619857,-0.5563329,0.4019584,0.632637,-0.45006812,-0.22445746,0.011126715,0.31609744,0.109307885,-0.7425436,1.0050889,-0.47680205,-0.21595828,-0.43002042,-0.20852798,0.40030026,-0.2058962,-0.28544933,-0.1434467,-0.39244568,0.34302378,0.09939152,-0.86084855,-0.013459901,-0.12236993,0.40393743,-0.049037974,0.26434812,-0.06426635,0.46684748,0.065920055,-0.19543792,-0.06558913,0.15255648,-0.11756562,-0.44952506,0.27062634,-0.3251576,-0.092954,-0.033694714,-0.2624826,0.49303117,-0.16268641,0.84894043,0.32358217,0.080530785,0.46539557,0.3337397,-0.22659525,0.053365365,-0.015460908,-0.31878665,-0.0023086187,0.4281062,0.18769777,-0.25868884,0.044640277,-0.29612237,0.57971776,0.45975408,0.13726285,-0.15769944,0.014040242,0.49974197
9137,-0.023120495,-0.12874065,-0.011670444,0.07708717,-0.005262569,-0.03514955,-0.30611876,-0.036058128,-0.11678557,-0.33162692,0.13505225,-0.3450481,-0.62992716,-0.58311105,0.103555076,0.62988734,0.48158047,-0.10351824,-0.022311904,0.935205,0.53521657,0.3822406,0.2915815,-0.06718251,0.03339037,0.38149115,-0.1907764,0.36793068,0.04778796,0.525455,-0.041296817,-0.01775597,-0.3016371,0.1417916,0.030675123,-0.63039696,-0.019978894,0.28702584,-0.07967408,-0.5103647,-0.115210235,-0.29161042,-0.32451996,0.6819048,0.3347654,0.44845158,0.3184826,-0.090771124,-0.51958054,0.19651008,0.34569255,0.042869512,-0.1677703,0.46329495,0.33653083,0.33192518,0.16596028,-0.4435161,-0.43263882,-0.12330424,-0.11389148,0.08361052,0.24777584,0.021289486
9139,0.694351,-0.09523828,0.600626,0.1694076,-0.16277377,0.15561052,0.6346403,-0.22538036,-0.11988628,0.015515856,0.3294409,0.14336072,0.33581102,0.048033223,0.06129276,-0.15958986,-0.8528739,0.44990265,-0.1729464,0.42937854,0.34947404,0.5282194,-0.28030995,-0.08162889,0.43378076,-0.012576837,0.054974977,0.24773692,0.11962257,-0.0720019,0.3749833,0.35021272,-0.18611407,0.059481923,0.28342724,0.048226286,-0.15587568,0.3444314,0.27893642,0.32560012,0.52748245,0.5218304,-0.44683585,-0.034135517,0.17494437,-0.010935527,-0.08038659,-0.502725,0.26301837,-0.32137787,0.28601396,0.16018647,0.4218959,0.328111,0.024676185,0.15980625,0.6165399,0.00805843,-0.19211905,0.20850332,-0.5754298,-0.20473425,0.23809713,-0.23617688
9142,-0.1568105,0.44545236,0.5400423,0.49903312,0.16290377,-0.110961296,-0.6368473,0.56168365,-0.072118476,-0.23062666,0.3151563,0.07399234,-0.14924236,-0.22140026,-0.35313028,0.016716966,-0.4397873,0.43507388,-0.6317938,-0.22443381,0.88995045,0.49605507,0.74508554,-0.23962356,0.07633033,0.105886936,-0.0483408,-0.09843371,0.4078437,-0.023523245,0.029115655,0.20687373,-0.08224745,-0.041482482,-0.1521346,0.09541313,0.31274265,0.0036055942,-0.37442455,0.53941107,-0.16223288,0.41915148,0.25579983,-0.17306991,0.41989127,-0.33050773,-0.56438047,-0.27395147,-0.2338388,-0.03449291,0.02027573,0.39146924,-0.37267452,0.64076495,0.40819615,0.106811896,-0.017063554,0.34280655,-0.08951165,0.28077435,-0.08781798,-0.30140802,-0.11984899,-0.21495117
9144,-0.0724775,0.08710118,0.02349728,0.061539777,0.044431347,-0.54184264,-0.008630953,-0.29495114,-0.053704478,-0.5258774,0.7186532,-0.32195663,-0.2908177,0.037486646,0.049363747,0.23260336,-0.361512,0.03199817,0.09820775,-0.05491195,0.2614762,0.18259989,-0.09089823,0.2140252,0.20294501,0.13007428,-0.2706603,0.3338205,-0.57387006,0.4727101,-0.30740887,0.14523609,-0.08114423,-0.23039682,0.25591597,0.18667828,0.22675267,0.10311113,0.4490262,0.22969913,0.23013903,-0.15157959,0.43166524,0.16734937,0.09517439,-0.1384784,0.053161163,-0.22111219,-0.14318107,-0.47369182,0.29754487,0.15912104,-0.38228467,1.1182237,0.11584861,0.16634753,0.5463163,-0.5521644,-0.12495805,0.54609716,0.2349755,-0.23802596,-0.13137975,-0.5506676
9148,0.82716763,0.39279094,0.5288466,0.37766525,-0.14100336,-0.14373542,0.1233274,-0.44808006,0.19764288,-0.22995834,0.71633536,-0.39597735,-0.44608837,0.19931939,-0.5338436,0.00025694785,-0.08562715,0.6400955,0.4043625,0.04215486,0.55763626,0.46600986,0.67564946,-0.23219213,-0.22483918,0.36414206,0.48294327,0.25949466,0.48032853,-0.07596318,-0.41906774,0.080552,-0.18624452,-0.44032416,-0.38111874,0.013765167,-0.4259107,0.038380396,0.2165843,0.16097808,0.10964938,-0.14846966,-0.10689331,0.59715456,-0.627412,-0.15748237,0.23079754,0.003932349,-0.33733052,0.2088012,0.06673083,-0.004816921,-0.142159,0.17618877,-0.019144746,0.24696152,-0.45490536,-0.007814969,-0.18076299,0.1001421,0.30697924,0.15415747,-0.31602433,0.3417362
9149,-0.008936676,0.25336877,0.69476104,-0.082277514,0.2540156,0.5574841,0.041200485,0.036171246,-0.028098933,0.18912569,0.13257127,-0.06689785,-0.75785494,-0.39519948,-0.07798047,-0.042969733,-0.7789639,-0.028291564,0.23803468,0.07050357,0.19173102,-0.18273598,0.1834694,-0.9016854,-0.19719894,0.5974198,-0.5122943,0.27207762,-0.1349142,0.5549314,-0.6859985,-0.26514205,-0.49304548,-0.48981917,-0.45613772,-0.029527618,-0.21837166,0.77729815,0.1123869,0.122844875,0.26177186,-0.28922522,-0.2812091,-0.13056232,0.14751607,-0.07253218,-0.09690063,-0.31230864,-0.006649092,0.10768295,0.12516052,-0.01662395,-0.13432814,0.25692272,-0.6606827,0.015054788,0.6617829,0.17512567,-0.2216484,0.3286285,-0.46899778,-0.2916982,-0.036314413,0.095276795
9150,0.103356205,-0.5698598,0.12669334,0.16128968,-0.2308042,0.28917512,0.034460634,0.4421257,0.047098607,-0.15133141,0.53326535,-0.7120576,0.39616716,-0.083985396,-0.028637296,-0.12620245,0.2200969,-0.009238257,-0.5870166,0.26726535,0.3776087,0.5010651,0.34559587,-0.36720484,0.059370883,0.093078,-0.29052743,0.12835912,0.5283613,0.3234311,-0.5585114,0.26540178,-0.4393587,0.24936879,-0.5510456,-0.11470328,-0.43054953,0.29145333,0.46858478,0.11246515,0.15726817,0.50384486,0.16787618,-0.24722104,-0.12998925,-0.002729585,0.09291438,0.03253188,-0.083591424,0.08528091,0.24669656,0.028930986,0.3342198,0.68691266,0.04120528,0.03776417,0.14197917,-0.3038839,-0.24799821,0.3407831,-0.1843247,0.44173875,-0.53560936,-0.35987037
9152,0.32527584,-0.08787955,0.170424,0.3712839,0.329166,0.4748513,0.053641398,-0.4644511,-0.021468563,0.1986153,0.22511213,-0.57758075,0.0067159794,-0.49554437,-0.002854936,-0.5563913,-0.13336281,-0.32609507,-0.21516447,0.5326005,0.5693114,0.8257977,-0.18020268,-0.4161784,0.29436094,0.778765,0.1772441,-0.2329282,-0.2205722,-0.17223665,0.6752341,0.050669547,-0.16491039,0.1903358,-0.16950779,-0.08308566,0.081465244,0.024162337,0.00010199864,-0.03544976,0.6025762,0.07721146,-0.17359921,-0.61442083,-0.1997988,-0.042507783,0.004894167,-0.33826315,-0.28983554,0.21011993,0.30329716,-0.2325581,-0.24367253,0.88489735,-0.08523728,-0.6094389,-0.4419943,-0.0156061705,0.4964266,0.025016477,-0.07375288,-0.22310649,-0.4307175,0.05262558
9155,0.7756262,-0.03260107,0.72198665,-0.14027767,-0.6232861,-0.3981772,0.07435481,0.55134815,-0.77874666,0.089154035,-0.3022902,0.094825774,-0.35079437,0.5399269,-0.036427055,-0.35916892,-0.09485282,0.33006075,-0.14009506,0.091143884,0.68552166,0.74266654,0.57226366,-0.34894943,-0.1934424,0.5303919,-0.034431644,-0.26313934,-0.31299302,0.046610903,-0.15398286,-0.17147528,-0.22075927,-0.31084722,0.11924493,-0.04086487,-0.4333372,0.15694997,-0.23897403,-0.22331639,0.5224635,0.18824835,-0.48083705,-0.25020033,0.14316832,0.19679613,0.076958984,-0.1854307,0.48821032,0.32170233,0.32372057,0.4457452,-0.24944256,0.258689,0.50643426,0.22237942,-0.3807909,0.16563006,0.32078055,0.15578218,-0.21889734,-0.2212476,-0.003615262,-0.036311977
9156,0.8991463,-0.1028786,0.20587309,-0.1594251,-0.30464187,-0.09473788,0.37412,0.26459587,0.23440029,0.07074483,0.56834745,-0.10187541,-0.2824773,0.095950566,-0.033937577,0.0078051765,0.0356235,0.29736334,0.24275152,0.6191396,0.5817539,0.33141115,-0.3173056,-0.42595905,-0.58337754,-0.03176604,0.13326077,0.061148856,0.026834507,0.03115591,-0.37702307,0.25038978,-0.2625892,-0.35253912,0.14130501,0.33099863,-0.47246483,-0.15055576,0.32150623,0.2175101,-0.10251047,0.27522463,0.47250897,0.22433332,-0.28088328,0.24342874,0.39091268,0.2876761,-0.17157902,0.1745311,0.4281188,0.053326063,0.032468766,0.44693527,-0.3619003,0.010456334,-0.3009271,-0.3923605,0.18760253,0.28036547,-0.12966244,-0.24557503,-0.37428066,-0.27606404
9159,0.3603936,0.18515033,0.20168999,0.043061826,0.08040505,-0.4798858,0.16695367,-0.041348107,0.60062397,-0.3932635,1.0094341,-0.13552678,-0.09992291,-0.48985514,0.22801735,0.45485854,0.08726974,0.13277578,-0.32878938,0.632977,0.80650586,-0.12271867,0.15431325,-0.18442051,-0.88725084,-0.31953195,-0.4468032,-0.91552234,0.32046363,0.8615671,0.20674162,0.007985087,-0.40355638,-0.4633481,-0.38525912,0.15237592,-0.08206382,-0.14639293,0.47865844,0.36921465,0.22088918,0.26222897,0.4276839,0.2605887,-0.22701594,-0.6507017,0.3649369,-0.36735383,0.06439422,-0.06686168,0.10388936,0.24430004,-0.34345555,0.34420657,0.3363985,-0.12407041,0.15015891,-0.13390428,-0.040477082,0.040170617,-0.131226,-0.17333126,-0.44600818,-0.15940055
9166,0.12007475,0.42914486,0.75943786,0.5336558,-0.30969864,0.009387987,-0.07065201,-0.3964009,0.091772035,-0.22539742,0.02299352,-0.50993747,-0.22600615,-0.21979003,-0.50673974,-0.09716149,0.19307652,-0.7486137,0.048828684,0.105482444,0.9743326,0.10756012,0.20880583,0.3034408,-0.0006136159,0.6210465,-0.16819812,-0.24012452,0.016252395,-0.55181533,0.035932407,0.2846258,-0.33005142,0.25184262,0.5235294,0.06417472,-0.09583701,-0.3863182,-0.04760931,0.2149434,0.12782593,0.1372413,-0.70109534,0.19374129,-0.14584675,-0.16561228,-0.28924483,0.22562513,-0.09547118,-0.10209614,0.20764841,-0.12832199,0.10923394,-0.0259492,0.4954868,0.62251985,0.40830907,-0.5345716,0.06593771,-0.3032811,0.15633069,-0.41826102,0.15139125,0.18032676
9168,0.7612144,-0.16269198,0.48119667,0.37977183,0.42162073,-0.04425519,-0.031230103,0.047440905,-0.167972,-0.12585822,0.1474204,0.19983397,0.08514508,-0.4145288,-0.48511434,-0.031021563,0.28064322,-0.3563554,-0.12532255,0.045240026,0.5304208,0.18337503,0.29563862,0.14754814,-0.37774292,0.10776491,-0.35756126,-0.09744772,-0.4348344,-0.12890124,-0.2645797,-0.27157062,-0.3306241,-0.07319701,-0.27938235,0.35861397,0.21076693,-0.7712116,-0.42286012,-0.10050052,0.2033958,0.19390263,-0.6601723,-0.5655014,-0.88706064,-0.4261931,0.14461279,0.26497754,0.39607838,0.039620735,0.30880216,-0.44099343,0.12325157,0.46635512,0.5966761,-0.13823594,-0.084982894,-0.9340793,-0.37107527,-0.1876669,-0.23611322,-0.22495753,-0.14467868,-0.19945109
9169,1.0798957,-0.080704674,-0.14429,-0.42192104,0.38938573,-0.05105033,0.24452707,-0.11659666,0.24147588,-0.15481114,0.42905864,0.3973309,-0.023825957,-0.3152707,-0.44001618,0.2237196,-0.15324606,0.28309274,-0.5404441,0.25090927,-0.13884982,0.38435304,0.046032663,-0.3931599,-0.5845485,0.16895878,0.30175036,-0.0814834,-0.5822145,-0.46835777,-0.13057968,-0.17068312,-0.376344,-0.096321,-0.087692685,0.15039147,-0.4031007,-0.14461334,-0.3852457,0.23003176,0.37776193,-0.29777378,0.09987154,0.041021697,0.30139214,-0.22980721,-0.0070148865,0.17130303,0.034391616,-0.08456999,0.575642,-0.23283601,0.39253396,0.40267503,0.20090081,0.3643452,0.25280192,-0.48042792,0.06617568,0.23458625,-0.4773576,-0.18344873,0.069006294,0.0068627135
9170,0.2712293,-0.70233685,0.12394766,0.117958084,0.7477165,0.1992578,-0.3238862,-0.4942398,0.050957795,-0.09859457,0.039950754,0.08094909,-0.5511752,-0.070035614,-0.6007112,0.45686287,-0.48564652,-0.027949382,-0.15168934,-0.13724661,0.07308956,0.11698396,0.45654938,0.13005058,0.28013045,0.2960054,0.2946406,-0.2925912,-0.21598592,0.02877113,0.086834505,0.16641393,-0.24573226,-0.0063491547,-0.3268783,0.38020357,-0.4757108,-0.38886195,0.29948545,-0.068853684,0.37940413,0.74512744,0.87037224,0.11819706,0.41708818,-0.17600262,-0.14555265,-0.38911903,-0.7953717,0.03324681,0.75309736,0.0773151,0.08250246,0.25456744,-0.151445,0.007949092,0.37030235,-0.9138525,0.25287315,0.9788459,-0.121814355,-0.26254043,0.27501035,0.3762264
9171,-0.16569567,0.95065403,0.5589012,-0.026115723,0.030968636,-0.39770356,0.25654778,-0.52337503,0.03836757,-0.014170985,0.51671904,-0.14357063,-0.101306476,-0.42080012,-0.5374109,-0.29287767,0.018016279,-0.296981,0.019406425,0.44638777,0.20306976,0.091012195,0.030938568,-0.42313585,-0.018285593,0.15824856,0.17657669,0.3011889,0.17491792,0.21603046,-0.2893293,-0.41991237,-0.35995683,0.150829,-0.18872057,-0.5206457,-0.22799477,-0.119882084,0.49902472,0.3706002,0.25755525,0.63067627,-0.09984262,-0.34484765,0.16747326,0.113270134,-0.11299348,0.14832798,-0.05742142,0.3906573,-0.25125593,-0.4880096,-0.27618462,0.550113,0.40068206,0.5760754,0.5599873,-0.6176948,-0.017246442,0.09930658,-0.30354765,-0.17584316,-0.18507792,-0.6036486
9181,0.3618367,-0.19442691,0.3651474,-0.10255997,0.33371794,-0.5239786,0.7211697,0.015980039,0.40452352,0.080228955,0.4433803,-0.06784982,0.42169496,0.8645198,-0.38538218,-0.025815163,-0.19444972,-0.7443924,0.49499485,0.39182115,0.74398625,0.17966191,0.043263115,-0.40591556,-0.38716516,0.031278647,-0.032659505,0.056913916,-0.029344367,0.31208685,0.10969981,-0.14261389,0.03447914,0.54128855,-0.3709239,0.16171055,-0.11316711,0.06949073,-0.39814502,0.05169915,0.6066039,0.33484557,-0.04357,0.15447965,0.30435142,0.12824911,-0.19248515,0.52837235,-0.2050853,0.34071463,0.016077194,-0.17820945,-0.33399922,0.5981399,-0.16447031,-0.17976595,0.12221498,-0.33641526,0.26179725,-0.3576855,-0.37871766,-0.4635003,-0.40878353,0.19422564
9183,-0.2575144,-0.3472113,0.54360074,0.48962831,0.003814123,-0.58681077,-0.030698646,-0.28798696,0.21267694,-0.7297995,0.1812202,0.011029061,-0.18535419,-0.15933083,-0.526534,-0.38126487,-0.79691005,-0.2532378,-0.56253904,0.038349226,0.29518497,0.48734426,0.016972426,-0.12073001,-0.021874772,-0.17846426,0.029514056,-0.29103905,-0.47598323,-0.1146801,-0.040145017,0.052694775,-0.30706924,-0.6632061,-0.61362475,0.14643483,0.2554525,0.07323045,0.33765945,-0.09801779,0.48377645,0.17055967,-0.18578258,-0.21842903,0.3273123,-0.22990373,-0.07021783,-0.46064574,0.068197675,-0.1612156,0.23106821,-0.016466094,-0.2909655,0.28472203,0.51014715,0.17051795,0.11750397,0.2494897,-0.23509295,-0.704924,0.2586443,-0.150066,-0.07898383,0.02198052
9184,0.26466313,-0.29693055,-0.187001,0.31714886,0.65337646,-0.06500221,0.76368374,-0.044243325,0.17177062,-0.14223586,0.29234648,-0.67968166,-0.7007051,0.50280124,-0.0009854498,-0.6719657,0.0009210811,-0.04991615,-0.55843973,0.07147298,0.0026572144,0.3272146,0.43635952,-0.050688155,0.14734586,0.015475458,-0.2789095,-0.01742931,-0.53363293,0.14757566,-0.10581202,0.13593492,0.10310183,-0.13929725,-0.23230194,-0.19519804,0.49084225,-0.07746011,0.38437623,0.43810576,0.2938343,0.047285855,0.14670373,-0.05231546,0.28120142,-0.03360857,-0.43088132,-0.53390217,-0.35610467,0.3241405,0.38732347,-0.2739436,0.2463194,0.60318065,0.07053351,0.09622832,0.1433713,-0.69626063,0.14464155,-0.2636439,0.3951462,-0.7076081,0.04432865,0.39369783
9186,0.40039673,0.25527307,0.25611806,0.3597502,-0.51147115,-0.67981696,-0.07992212,0.07591701,0.015084478,0.112513535,0.340586,-0.6499438,-0.20710446,-0.3659357,-0.427678,-0.4314727,-0.2725078,-0.34287515,0.094356,0.4944385,0.9867786,-0.0022083456,0.28345904,0.052664664,0.22518197,0.16576268,0.09140494,-0.4506623,0.1442187,0.12070543,-0.32201207,0.13263515,0.16296358,-0.22995451,0.2654088,-0.2862951,-0.36067992,-0.34457484,0.26842108,-0.035203524,-0.14716558,0.24440183,0.09880529,-0.3273119,0.42964324,-0.09376554,0.22657132,-0.30588114,0.07512417,-0.44112402,0.45956132,-0.4750638,0.28330627,-0.062153425,0.46316776,0.17283736,0.43545774,-0.4022683,0.20493256,-0.15494573,-0.7884097,0.38721305,-0.012371379,-0.17144059
9187,0.33824062,-0.48816577,-0.23693801,-0.30224213,-0.09126878,-0.40770516,-0.56013674,0.12193948,-0.3113738,-0.28515875,0.70288706,-0.081772916,-0.34433904,-0.072783746,-0.15940619,0.1948032,-0.3641992,-0.26076713,-0.676873,0.14446439,0.69520104,-0.08297265,0.07854754,-0.050615378,0.43763497,0.27417246,-0.43483302,0.48391265,-0.28345263,-0.1416588,-0.22120729,0.8228487,0.031840134,-0.21368775,-0.36907667,-0.027245319,-0.5977923,0.17201145,0.09750767,0.69040054,-0.008667557,0.40008035,0.70040435,0.12236196,0.02396488,-0.3861181,0.26825088,-0.7570909,0.27953953,-0.29374805,0.30814296,-0.14988463,0.4353868,0.09418237,-0.34552583,0.12198793,0.2798036,-0.2942811,0.4785435,-0.013243996,-0.59402007,-0.13443585,-0.35463548,0.50788003
9193,0.46695775,-0.40538326,0.21007323,0.2450897,-0.57374114,0.22768557,0.05659179,0.48372552,0.10619269,-0.6619293,0.50328535,-0.18227217,-0.51966196,-0.2135449,0.043500207,-0.0994027,-0.0075952187,-0.19666041,-0.15836363,0.2820678,0.58663976,0.5301819,-0.791737,0.33058494,-0.1671924,0.33718097,-0.13307242,-0.25255662,-0.009178651,0.10204838,0.3632684,-0.001321141,0.103498556,-0.3111385,-0.454961,-0.70490915,-0.07745311,-0.36263266,0.09832158,0.27081534,-0.19091727,0.45994714,0.27913687,-0.09946312,0.3192878,-0.12934251,-1.0306414,-0.102402225,0.6791768,0.053116594,0.22159845,0.13079904,-0.3156347,0.43796822,0.16199416,-0.14578669,0.34240976,-0.31581983,0.0740197,0.7628432,0.01905672,-0.018008055,-0.2541653,-0.14704376
9194,-0.2885434,0.12743679,-0.01650965,0.45205548,0.008638528,-0.6002035,-0.07574724,0.547735,-0.071402095,-0.9341843,0.7709441,-0.117207035,-0.5285034,-0.16303943,-0.08037524,-0.67989063,0.32931122,-0.025517797,0.052508295,0.7024992,0.565747,-0.16135055,0.3797273,-0.07427667,-0.25862333,0.4803338,-0.15031658,-0.3622767,0.007906615,-0.11565949,-0.28284806,0.41283464,-0.13383827,0.21428543,-0.06931284,-0.13092592,-0.19029677,-0.121901885,0.30215988,-0.22989324,0.11769624,0.2216667,-0.69338465,0.3645613,-0.07363003,0.006535515,-0.17056154,0.22102691,-0.5724102,0.3266954,0.15284792,-0.07403788,0.35993674,-0.010244401,0.621451,-0.23983712,0.03127415,0.06408625,-0.3089764,-0.5782973,-0.20166777,0.04440348,0.35615745,-0.014772878
9195,0.36496758,0.3989458,0.6813604,0.30839992,0.06597971,-0.07403918,0.53408504,-0.11505802,0.121319704,-0.054248527,0.29848617,-0.066731475,-0.4025452,0.08616407,-0.062571995,0.30245283,-0.40136346,-0.5046121,-0.7038734,0.77414507,0.6209927,-0.11031757,-0.4283977,0.040203005,0.27292022,-0.16633293,-0.25238058,-0.13063167,0.35521245,-0.86613774,-0.36371386,-0.14863954,0.044073302,-0.13807333,-0.09624199,-0.1554766,0.1419023,0.16386434,0.39527056,0.2836865,-0.27311185,-0.10325005,-0.37353495,0.38584742,0.3832799,0.54408073,-0.33929694,-0.32744873,-0.95098823,-0.40873092,0.10105665,-0.16120031,-0.08749251,0.18357487,-0.09988842,0.34745228,0.5080771,-0.2546875,0.060993604,-0.3597881,-0.46287623,-0.06692115,-0.7487504,-0.42634016
9199,0.31151047,0.23233578,0.3660958,0.25318325,0.12933333,-0.20198414,0.019717181,0.12147735,-0.21658398,-0.040420257,0.21193811,-0.47316936,-0.53996694,-0.9439026,-0.501877,0.11892989,-0.28915533,-0.11507705,0.38462606,0.17655592,0.8080098,0.21344478,0.05244426,0.16070233,0.4770994,-0.034835815,-0.588774,-0.10541655,-0.4834129,0.36974558,0.009015911,0.24573193,0.5564662,-0.1591108,0.061304726,0.20159684,-0.020814274,-0.043108057,-0.1947354,-0.53946656,-0.35228297,0.10062916,-0.48040602,-0.021551538,0.6036176,0.09632289,0.23539266,0.08412142,0.32703385,0.4492315,0.19286132,0.34565082,0.39945075,-0.010718531,0.20850313,0.19189717,0.03870671,-0.46196556,-0.04131693,-0.036174428,-0.24403992,-0.1940649,-0.26041257,-0.21844792
